doi	date	title	github
10.1186/s12859-023-05373-2	2023-04-07	Comparing methods for druggene interaction prediction on the biomedical literature knowledge graph: performance versus explainability	
10.1186/s12859-023-05556-x	2023-04-07	A model-based clustering via mixture of hierarchical models with covariate adjustment for detecting differentially expressed genes from paired design	
10.1186/s12859-023-05515-6	2023-04-07	Deep learning, radiomics and radiogenomics applications in the digital breast tomosynthesis: a systematic review	
10.1186/s12859-023-05526-3	2023-04-06	Designs for the simultaneous inference of concentrationresponse curves	schuermeyer/designs-for-the-simultaneous-inference-of-concentration-response-curves
10.1186/s12859-023-05378-x	2023-04-05	DeepASDPred: a CNN-LSTM-based deep learning method for Autism spectrum disorders risk RNA identification	onebear-x/deepasdpred
10.1186/s12859-023-05391-0	2023-04-04	Comprehensive analysis of KLF2 as a prognostic biomarker associated with fibrosis and immune infiltration in advanced hepatocellular carcinoma	
10.1186/s12859-023-05499-3	2023-04-04	Mabs, a suite of tools for gene-informed genome assembly	shelkmike/mabs
10.1186/s12859-024-05929-w	2023-04-04	Data-driven discovery of chemotactic migration of bacteria via coordinate-invariant machine learning	yorgosps/bacterial_chemotaxis
10.1186/s12859-023-05528-1	2023-04-03	Identification of transcription factor high accumulation DNA zones	deib-geco/tfhaz
10.1186/s12859-023-05403-z	2023-03-31	VolumePeeler: a novel FIJI plugin for geometric tissue peeling to improve visualization and quantification of 3D image stacks	busmangit/volume-peeler
10.1186/s12859-023-05582-9	2023-03-31	HostNet: improved sequence representation in deep neural networks for virus-host prediction	mingzhaoyan/hostnet
10.1186/s12859-023-05549-w	2023-03-31	Protein language models can capture protein quaternary state	furman-lab/queen
10.1186/s12859-024-05664-2	2023-03-31	Incorporating functional annotation with bilevel continuous shrinkage for polygenic risk prediction	styvon/prsbils
10.1186/s12859-023-05494-8	2023-03-30	ScLSTM: single-cell type detection by siamese recurrent network and hierarchical clustering	hanjingjiang/sclstm
10.1186/s12859-023-05463-1	2023-03-30	TIPred: a novel stacked ensemble approach for the accelerated discovery of tyrosinase inhibitory peptides	
10.1186/s12859-023-05465-z	2023-03-30	Prediction of diabetes disease using an ensemble of machine learning multi-classifier models	
10.1186/s12859-023-05598-1	2023-03-29	Injectiondesign: web service of plate design with optimized stratified block randomization for modern GC/LC-MS-based sample preparation	csi-studio/injectiondesign;
10.1186/s12859-023-05249-5	2023-03-29	Correction: Single-cell multi-omics integration for unpaired data by a siamese network with graph-based contrastive loss	
10.1186/s12859-023-05567-8	2023-03-29	Subtyping irritable bowel syndrome using cluster analysis: a systematic review	
10.1186/s12859-023-05509-4	2023-03-28	Cross-study analyses of microbial abundance using generalized common factor methods	
10.1186/s12859-023-05386-x	2023-03-28	The prognostic value and immune landscaps of m6A/m5C-related lncRNAs signature in the low grade glioma	
10.1186/s12859-023-05462-2	2023-03-27	Automatic segmentation of large-scale CT image datasets for detailed body composition analysis	
10.1186/s12859-023-05404-y	2023-03-27	Improvement of variables interpretability in kernel PCA	jundongl/scikit-feature
10.1186/s12859-023-05409-7	2023-03-24	P-TransUNet: an improved parallel network for medical image segmentation	
10.1186/s12859-023-05569-6	2023-03-23	A cell abundance analysis based on efficient PAM clustering for a better understanding of the dynamics of endometrial remodelling	
10.1186/s12859-024-05651-7	2023-03-23	Predicting microbial interactions with approaches based on flux balance analysis: an evaluation	clem-jos/pairwise_tool_comp
10.1186/s12859-023-05388-9	2023-03-23	BeEM: fast and faithful conversion of mmCIF format structure files to PDB format	kad-ecoli/beem
10.1186/s12859-023-05401-1	2023-03-22	MOKPE: drugtarget interaction prediction via manifold optimization based kernel preserving embedding	ocbinatli/mokpe
10.1186/s12859-023-05552-1	2023-03-21	Similarity-assisted variational autoencoder for nonlinear dimension reduction with application to single-cell RNA sequencing data	gwangwookim/savae
10.1186/s12859-023-05607-3	2023-03-21	Internal and external normalization of nascent RNA sequencing run-on experiments	
10.1186/s12859-023-05371-4	2023-03-20	Detecting gene breakpoints in noisy genome sequences using position-annotated colored de-Bruijn graphs	
10.1186/s12859-023-05414-w	2023-03-20	CamPype: an open-source workflow for automated bacterial whole-genome sequencing analysis focused on Campylobacter	josebarbero/campype
10.1186/s12859-023-05520-9	2023-03-20	Deep learning-enabled natural language processing to identify directional pharmacokinetic drugdrug interactions	fda/neural-networks-based-natural-language-processing
10.1186/s12859-023-05454-2	2023-03-16	Designing and development of multi-epitope chimeric vaccine against Helicobacter pylori by exploring its entire immunogenic epitopes: an immunoinformatic approach	
10.1186/s12859-023-05541-4	2023-03-16	deltaXpress (Xpress): a tool for mapping differentially correlated genes using single-cell qPCR data	murillo22/dxpress
10.1186/s12859-023-05482-y	2023-03-16	A robust approach to 3D neuron shape representation for quantification and classification	matlabbaltam/neuron-morphology
10.1186/s12859-024-05712-x	2023-03-15	Biomedical semantic text summarizer	azadehgivchi/abs_biomed_summary
10.1186/s12859-023-05441-7	2023-03-15	HMCDA: a novel method based on the heterogeneous graph neural network and metapath for circRNA-disease associations prediction	shiyangl/hmcda
10.1186/s12859-024-05695-9	2023-03-14	CREDO: a friendly Customizable, REproducible, DOcker file generator for bioinformatics applications	alessandriluca/credoengine;
10.1186/s12859-023-05555-y	2023-03-13	Fast alignment of mass spectra in large proteomics datasets, capturing dissimilarities arising from multiple complex modifications of peptides	
10.1186/s12859-023-05501-y	2023-03-11	A hybrid Stacking-SMOTE model for optimizing the prediction of autistic genes	
10.1186/s12859-023-05576-7	2023-03-11	Completing a genomic characterisation of microscopic tumour samples with copy number	
10.1186/s12859-023-05614-4	2023-03-10	Roast: a tool for reference-free optimization of supertranscriptome assemblies	azizmithani/roast
10.1186/s12859-023-05344-7	2023-03-09	A T-cell-related signature for prognostic stratification and immunotherapy response in hepatocellular carcinoma based on transcriptomics and single-cell sequencing	
10.1186/s12859-023-05398-7	2023-03-09	Deep ensemble approach for pathogen classification in large-scale images using patch-based training and hyper-parameter optimization	
10.1186/s12859-024-05670-4	2023-03-08	Torch-eCpG: a fast and scalable eQTM mapper for thousands of molecular phenotypes with graphical processing units	
10.1186/s12859-023-05360-7	2023-03-07	Tidyproteomics: an open-source R package and data object for quantitative proteomics post analysis and visualization	jeffsocal/tidyproteomics
10.1186/s12859-023-05321-0	2023-03-06	Deep learning approach for early prediction of COVID-19 mortality using chest X-ray and electronic health records	
10.1186/s12859-023-05591-8	2023-03-06	Towards a unified medical microbiome ecology of the OMU for metagenomes and the OTU for microbes	
10.1186/s12859-023-05385-y	2023-03-03	MitoHiFi: a python pipeline for mitochondrial genome assembly from PacBio high fidelity reads	marcelauliano/mitohifi
10.1186/s12859-023-05405-x	2023-03-03	Causal discovery approach with reinforcement learning for risk factors of type II diabetes mellitus	jgcuzme/rl
10.1186/s12859-023-05500-z	2023-03-02	Reference-based genome compression using the longest matched substrings with parallelization consideration	zhi-wen-lu/lmsrgc
10.1186/s12859-023-05363-4	2023-03-02	Detecting patterns of accessory genome coevolution in Staphylococcus aureus using data from thousands of genomes	rohansmehta/decotur_manuscript_code
10.1186/s12859-023-05367-0	2023-03-01	RegCloser: a robust regression approach to closing genome gaps	csh3/regcloser
10.1186/s12859-023-05352-7	2023-02-24	CircSSNN: circRNA-binding site prediction via sequence self-attention neural networks with pre-normalization	cc646201081/circssnn
10.1186/s12859-023-05351-8	2023-02-24	Comut-viz: efficiently creating and browsing comutation plots online	frlender/comut-viz
10.1186/s12859-024-05762-1	2023-02-24	CITEViz: interactively classify cell populations in CITE-Seq via a flow cytometry-like gating workflow using R-Shiny	
10.1186/s12859-023-05402-0	2023-02-24	Supervised topological data analysis for MALDI mass spectrometry imaging applications	klailag/supervisedtdamethodformaldi
10.1186/s12859-023-05317-w	2023-02-22	Drug repurposing and prediction of multiple interaction types via graph embedding	elmira-amiri/dt2vecplus
10.1186/s12859-023-05324-x	2023-02-22	SVcnn: an accurate deep learning-based method for detecting structural variation based on long-read data	nwpuzhengyan/svcnn
10.1186/s12859-023-05314-z	2023-02-22	Identification of cuproptosis-related lncRNAs to predict prognosis and immune infiltration characteristics in alimentary tract malignancies	
10.1186/s12859-023-05426-6	2023-02-22	VariantscanR: an R-package as a clinical tool for variant filtering of known phenotype-associated variants in domestic animals	frederiqueboeykens/variantscanr
10.1186/s12859-023-05493-9	2023-02-21	Automatic echocardiographic anomalies interpretation using a stacked residual-dense network model	
10.1186/s12859-023-05548-x	2023-02-21	ILIAD: a suite of automated Snakemake workflows for processing genomic data for downstream applications	
10.1186/s12859-023-05543-2	2023-02-20	EMDL_m6Am: identifying N6,2-O-dimethyladenosine sites based on stacking ensemble deep learning	13133989982/emdl-m6am
10.1186/s12859-024-05881-9	2023-02-20	Mining impactful discoveries from the biomedical literature	erwanm/medline-discoveries
10.1186/s12859-023-05511-w	2023-02-18	Structure-informed clustering for population stratification in association studies	aritra90/clustrat
10.1186/s12859-024-05874-8	2023-02-18	CNVDeep: deep association of copy number variants with neurocognitive disorders	
10.1186/s12859-023-05472-0	2023-02-17	KidneyGPS: a user-friendly web application to help prioritize kidney function genes and variants based on evidence from genome-wide association studies	kjstanzick/kidneygps
10.1186/s12859-023-05342-9	2023-02-16	Empowering biologists to decode omics data: the Genekitr R package and web server	ganglilab/genekitr
10.1186/s12859-023-05379-w	2023-02-15	Exploration of m6A methylation regulators as epigenetic targets for immunotherapy in advanced sepsis	
10.1186/s12859-023-05390-1	2023-02-14	IS-Seq: a bioinformatics pipeline for integration sites analysis with comprehensive abundance quantification methods	aiminy/is-seq-python3
10.1186/s12859-023-05531-6	2023-02-13	Pan-genome de Bruijn graph using the bidirectional FM-index	biointec/nexus
10.1186/s12859-023-05427-5	2023-02-11	COVID-19 detection from chest X-ray images using CLAHE-YCrCb, LBP, and machine learning algorithms	mhorry/n-clahe-medical-images
10.1186/s12859-023-05318-9	2023-02-10	geneHapR: an R package for gene haplotypic statistics and visualization	
10.1186/s12859-023-05505-8	2023-02-10	New statistical selection method for pleiotropic variants associated with both quantitative and qualitative traits	statpng/uniss
10.1186/s12859-023-05336-7	2023-02-10	Child-Sum EATree-LSTMs: enhanced attentive Child-Sum Tree-LSTMs for biomedical event extraction	
10.1186/s12859-023-05296-y	2023-02-10	CRISPR-Cas-Docker: web-based in silico docking and machine learning-based classification of crRNAs with Cas proteins	hshimlab/crispr-cas-docker
10.1186/s12859-023-05315-y	2023-02-10	Identification of essential proteins based on edge features and the fusion of multiple-source biological information	
10.1186/s12859-023-05311-2	2023-02-10	CAGECAT: The CompArative GEne Cluster Analysis Toolbox for rapid search and visualisation of homologous gene clusters	malanjary-wur/cagecat
10.1186/s12859-023-05374-1	2023-02-10	Beyond the state of the art of reverse vaccinology: predicting vaccine efficacy with the universal immune system simulator for influenza	combine-group/beyond-the-state-of-the-art-of-reverse-vaccinology-predicting-vaccine-efficacy-with-uiss-flu
