journal	owner	name	language	license_name	has_zenodo	has_setup	has_installation_docs	has_issues	is_fork	is_formatted	is_linted	pyroma_score	commit	branch	date	readme_type	reference	title	github	has_github	year	license_status	has_known_license	package_status	has_loose_root_scripts
JMLR	chaoshangcs	GTS	Python	Apache-2.0	False	True	True	True	False	False	False	-1.0	8ed45ff1476639f78c382ff09ecca8e60523e7ce	main	2023-01-01	markdown	jmlr:24/22-1154	Sparse Graph Learning from Spatiotemporal Time Series	chaoshangcs/GTS	True	2023	Present	True	False	True
JMLR	ying531	selcf_paper	Python		False	False	False	True	False	False	True	-1.0	93f54221da6be4d2d3af5bf1852a9428f3e056b1	main	2023-01-01	markdown	jmlr:24/22-1176	Selection by Prediction with Conformal p-values	ying531/selcf_paper	True	2023	No License	False	False	False
JMLR	Mengyu8042	Spar-Sink	Python		False	False	False	True	False	False	False	-1.0	7e5511e22d0b174d4a83b6b9e3ca0981fe461349	main	2023-01-01	markdown	jmlr:24/22-1311	Importance Sparsification for Sinkhorn Algorithm	Mengyu8042/Spar-Sink	True	2023	No License	False	False	False
JMLR	facebookresearch	atlas	Python	Unknown	False	True	True	True	False	False	False	-1.0	0ec8889492d5187b26c51b8d1781239a4cf6741e	main	2023-01-01	markdown	jmlr:24/23-0037	Atlas: Few-shot Learning with Retrieval Augmented Language Models	facebookresearch/atlas	True	2023	Unknown	False	False	True
JMLR	google	jax	Python	Apache-2.0	False	True	True	True	False	False	False	9.0	3ea7a5dac2f1188e79b6c3306fb07d74485d310f	main	2023-01-01	markdown	jmlr:24/23-0112	skrl: Modular and Flexible Library for Reinforcement Learning	google/jax	True	2023	Present	True	True	True
JMLR	Toni-SM	skrl	Python	MIT	False	True	False	True	False	True	False	8.0	90adbbc1593ebb7ea5f98f39bd22f7e88d1198b2	main	2023-01-01	markdown	jmlr:24/23-0112	skrl: Modular and Flexible Library for Reinforcement Learning	Toni-SM/skrl	True	2023	Present	True	True	False
JMLR	hyperdimensional-computing	torchhd	Python	MIT	False	True	True	True	False	False	False	5.0	6b7478d75ae35197e3e0cdde27a83f410db19965	main	2023-01-01	markdown	jmlr:24/23-0300	Torchhd: An Open Source Python Library to Support Research on Hyperdimensional Computing and Vector Symbolic Architectures	hyperdimensional-computing/torchhd	True	2023	Present	True	True	False
JMLR															2023-01-01		jmlr:24/23-0389	Fairlearn: Assessing and Improving Fairness of AI Systems	fairlearn/governance	True	2023	No License	False		False
JMLR	fairlearn	fairlearn	Python	MIT	False	True	False	True	False	False	True	9.0	7d4b40e7d6345fd1d888cf65c49cd34e82ecb96b	main	2023-01-01	rst	jmlr:24/23-0389	Fairlearn: Assessing and Improving Fairness of AI Systems	fairlearn/fairlearn	True	2023	Present	True	True	True
JMLR	mcgpds	mcgpds	MATLAB		False	False	False	True	False	False	False	-1.0	af2b7035d162e15c80c7f11e0d927a5e2947a5e6	main	2023-01-01	markdown	jmlr:24/19-094	Multi-view Collaborative Gaussian Process Dynamical Systems	mcgpds/mcgpds	True	2023	No License	False	False	False
JMLR	shounakchattopadhyay	NN-DM	C++		False	False	False	True	False	True	True	-1.0	94e08ce5c16b181c2bc01ea5d0597ec31831dd78	master	2023-01-01	markdown	jmlr:24/21-0116	Nearest Neighbor Dirichlet Mixtures	shounakchattopadhyay/NN-DM	True	2023	No License	False	False	False
JMLR	huggingface	transformers	Python	Apache-2.0	True	True	True	True	False	False	False	10.0	5c47d08b0d6835b8d8fc1c06d9a1bc71f6e78ace	main	2023-01-01	markdown	jmlr:24/21-0899	ProtoryNet - Interpretable Text Classification Via Prototype Trajectories	huggingface/transformers	True	2023	Present	True	True	True
JMLR	dathong	ProtoryNet	Jupyter Notebook		False	True	True	True	False	False	False	9.0	38dffeed280326d4aa6d3a40f97e157b66de2a6c	master	2023-01-01	markdown	jmlr:24/21-0899	ProtoryNet - Interpretable Text Classification Via Prototype Trajectories	dathong/ProtoryNet	True	2023	No License	False	True	False
JMLR															2023-01-01		jmlr:24/21-1130	Sparse Plus Low Rank Matrix Decomposition: A Discrete Optimization Approach	caesarcai/AccAltProj_for_	True	2023	No License	False		False
JMLR	shamindras	bttv-aistats2020	Jupyter Notebook	MIT	False	False	False	True	False	False	False	-1.0	7a2d5136647519d2c4cc6b0735599abec9c2997a	master	2023-01-01	markdown	jmlr:24/21-1179	Dynamic Ranking with the BTL Model: A Nearest Neighbor based Rank Centrality Method	shamindras/bttv-aistats2020	True	2023	Present	True	False	False
JMLR	karle-eglantine	Dynamic_Rank_Centrality	Jupyter Notebook		False	False	False	True	False	False	False	-1.0	f1069d710e4305714dbaeded699019d3fc70a550	main	2023-01-01	markdown	jmlr:24/21-1179	Dynamic Ranking with the BTL Model: A Nearest Neighbor based Rank Centrality Method	karle-eglantine/Dynamic_Rank_Centrality	True	2023	No License	False	False	True
JMLR	ysamwang	ngBap	R		False	False	False	True	False	False	False	-1.0	483d79c4626e776b83268120925587a0e6541b5d	main	2023-01-01		jmlr:24/21-1329	Causal Discovery with Unobserved Confounding and Non-Gaussian Data	ysamwang/ngBap	True	2023	No License	False	False	False
JMLR	cdt15	lingam	Python	MIT	False	True	True	True	False	False	False	5.0	1495ba515024a27d0ea0cabbc2e15d4aee76823a	master	2023-01-01	markdown	jmlr:24/21-1329	Causal Discovery with Unobserved Confounding and Non-Gaussian Data	cdt15/lingam	True	2023	Present	True	True	False
JMLR	allerbo	elastic_gradient_descent	Python	CC0-1.0	False	False	False	True	False	False	False	-1.0	263c2fbf5da8316c5f615bad5e882082b2874c46	main	2023-01-01	markdown	jmlr:24/22-0119	Elastic Gradient Descent, an Iterative Optimization Method Approximating the Solution Paths of the Elastic Net	allerbo/elastic_gradient_descent	True	2023	Present	True	False	True
JMLR	LuisM78	Appliances-energy-prediction-data	R		False	False	False	True	False	True	True	-1.0	e3e4c27a4ae2b41b21f84b4c9ac2d822d3d0ace1	master	2023-01-01	markdown	jmlr:24/22-0119	Elastic Gradient Descent, an Iterative Optimization Method Approximating the Solution Paths of the Elastic Net	LuisM78/Appliances-energy-prediction-data	True	2023	No License	False	False	False
JMLR	david-dunson	bnphomc	MATLAB		False	False	False	True	False	True	True	-1.0	cb11cb5cad2c533b20a1d00b577c83bc5f1b5ab4	master	2023-01-01	markdown	jmlr:24/22-0266	Sparse Markov Models for High-dimensional Inference	david-dunson/bnphomc	True	2023	No License	False	False	False
JMLR	tvlearn	evo	Python	AFL-3.0	False	True	True	True	False	False	False	0.0	46cd1986aef77e396931ced336301d0a43959558	master	2023-01-01	markdown	jmlr:24/22-0359	Generic Unsupervised Optimization for a Latent Variable Model With Exponential Family Observables	tvlearn/evo	True	2023	Present	True	False	False
JMLR															2023-01-01		jmlr:24/22-0360	Low Tree-Rank Bayesian Vector Autoregression Models	leoduan/Spanning-Tree-V	True	2023	No License	False		False
JMLR	FadhelA	mogp	Jupyter Notebook		False	False	False	True	False	False	False	-1.0	cdce4f15aac01dbaed356de00cb2dc41da161252	main	2023-01-01		jmlr:24/22-0537	Deep Neural Networks with Dependent Weights: Gaussian Process Mixture Limit, Heavy Tails, Sparsity and Compressibility	FadhelA/mogp	True	2023	No License	False	False	True
JMLR	havakv	pycox	Python	BSD-2-Clause	False	True	True	True	False	False	False	8.0	3eccdd7fd9844a060f50fdcc315659f33a2d2dc1	master	2023-01-01	markdown	jmlr:24/22-0833	Weibull Racing Survival Analysis with Competing Events, Left Truncation, and Time-Varying Covariates	havakv/pycox	True	2023	Present	True	True	False
JMLR	deepmind	optax	Python	Apache-2.0	False	True	True	True	False	False	True	0.0	981c4e68d8baaccabad92f2c1398ba255c7bf250	main	2023-01-01	markdown	jmlr:24/22-1002	Sensitivity-Free Gradient Descent Algorithms	deepmind/optax	True	2023	Present	True	False	False
JMLR	google	jax	Python	Apache-2.0	False	True	True	True	False	False	False	9.0	3ea7a5dac2f1188e79b6c3306fb07d74485d310f	main	2023-01-01	markdown	jmlr:24/22-1002	Sensitivity-Free Gradient Descent Algorithms	google/jax	True	2023	Present	True	True	True
JMLR	cs-chan	ArtGAN	Python	BSD-3-Clause	False	False	False	True	False	False	False	-1.0	27876da69ef538fd2bc90eb044e3231d4006f8e5	master	2023-01-01	markdown	jmlr:24/22-1345	Nevis'22: A Stream of 100 Tasks Sampled from 30 Years of Computer Vision Research	cs-chan/ArtGAN	True	2023	Present	True	False	False
JMLR	deepmind	dm_nevis	Python	Apache-2.0	False	True	False	True	False	False	False	7.0	37ccf1e2dd894a13a8a4f6ceb150d2e7599301d0	master	2023-01-01	markdown	jmlr:24/22-1345	Nevis'22: A Stream of 100 Tasks Sampled from 30 Years of Computer Vision Research	deepmind/dm_nevis	True	2023	Present	True	True	False
JMLR	liuyu-star	drMARS	R	MIT	False	False	False	True	False	True	True	-1.0	b01329a658c91ed41cdaab4ba9cc58f02dafd384	main	2023-01-01	markdown	jmlr:24/22-1422	Dimension Reduction and MARS	liuyu-star/drMARS	True	2023	Present	True	False	False
JMLR	bstabler	TransportationNetworks	Jupyter Notebook		False	False	False	True	False	True	True	-1.0	375e0da93858c547230c5cf9ea8a96de4ccff29e	master	2023-01-01	markdown	jmlr:24/22-1446	Prediction Equilibrium for Dynamic Network Flows	bstabler/TransportationNetworks	True	2023	No License	False	False	False
JMLR	JakobRobnik	MicroCanonicalHMC	Jupyter Notebook	GPL-3.0	False	True	False	True	False	False	False	6.0	14616849dc10b6f35a1cefa796bbc718c456fda2	main	2023-01-01	markdown	jmlr:24/22-1450	Microcanonical Hamiltonian Monte Carlo	JakobRobnik/MicroCanonicalHMC	True	2023	Present	True	True	True
JMLR	jgaeb	measure-mismeasure	R		False	True	False	True	False	False	False	-1.0	96887af365d5a89f5e73e216e8a039232903f332	main	2023-01-01	markdown	jmlr:24/22-1511	The Measure and Mismeasure of Fairness	jgaeb/measure-mismeasure	True	2023	No License	False	False	True
JMLR	jackson-zhou-sydney	EP-multicomp	R		False	False	False	True	False	True	True	-1.0	c57606aefea5474c48501dfb79bbb51a3aea68f6	main	2023-01-01	markdown	jmlr:24/23-0104	Fast Expectation Propagation for Heteroscedastic, Lasso-Penalized, and Quantile Regression	jackson-zhou-sydney/EP-multicomp	True	2023	No License	False	False	False
JMLR															2023-01-01		jmlr:24/23-0104	Fast Expectation Propagation for Heteroscedastic, Lasso-Penalized, and Quantile Regression	LuZhangstat/Path	True	2023	No License	False		False
JMLR	marlbenchmark	on-policy	Python	MIT	False	True	True	True	False	False	False	9.0	de66d7a4b23fac2513f56f96f73b3f5cb96695ac	main	2023-01-01	markdown	jmlr:24/23-0378	MARLlib: A Scalable and Efficient Multi-agent Reinforcement Learning Library	marlbenchmark/on-policy	True	2023	Present	True	True	False
JMLR	ray-project	ray	Python	Apache-2.0	False	True	False	True	False	False	False	0.0	b7a54d16db8f5cd1b1b746aad2212b86ef9003fc	master	2023-01-01	rst	jmlr:24/23-0378	MARLlib: A Scalable and Efficient Multi-agent Reinforcement Learning Library	ray-project/ray	True	2023	Present	True	False	False
JMLR	ikostrikov	pytorch-a2c-ppo-acktr-gail	Python	MIT	False	True	False	True	False	False	False	0.0	41332b78dfb50321c29bade65f9d244387f68a60	master	2023-01-01	markdown	jmlr:24/23-0378	MARLlib: A Scalable and Efficient Multi-agent Reinforcement Learning Library	ikostrikov/pytorch-a2c-ppo-acktr-gail	True	2023	Present	True	False	True
JMLR	Replicable-MARL	MARLlib	Python	MIT	False	True	True	True	False	False	False	0.0	80e9973a430271a93c781d7422133acb1198f84b	master	2023-01-01	markdown	jmlr:24/23-0378	MARLlib: A Scalable and Efficient Multi-agent Reinforcement Learning Library	Replicable-MARL/MARLlib	True	2023	Present	True	False	False
JMLR	youngseok-kim	SCIPI-JMLR	Jupyter Notebook	MIT	False	False	False	True	False	False	True	-1.0	6bac699fd60dc370cd420be368e912ee86968faf	main	2023-01-01	markdown	jmlr:24/19-784	Scale Invariant Power Iteration	youngseok-kim/SCIPI-JMLR	True	2023	Present	True	False	False
JMLR	bonheml	tc_study	Python	MIT	False	True	True	True	False	False	False	5.0	7d780b508811247a6004748ad81c1a8d9dc957b5	main	2023-01-01	markdown	jmlr:24/21-1145	Be More Active! Understanding the Differences Between Mean and Sampled Representations of Variational Autoencoders	bonheml/tc_study	True	2023	Present	True	True	False
JMLR	samuelhess	ProtoShotXAI	Jupyter Notebook	MIT	False	True	False	True	False	False	False	0.0	cd49045e20ea2f273474fa74f16125be90af1757	main	2023-01-01	markdown	jmlr:24/21-1261	ProtoShotXAI: Using Prototypical Few-Shot Architecture for Explainable AI	samuelhess/ProtoShotXAI	True	2023	Present	True	False	False
JMLR	dh7401	T-Cal	Python		False	False	False	True	False	False	False	-1.0	b6fe4627899f687897cd6e0424cf84c4b06bb821	main	2023-01-01	markdown	jmlr:24/22-0320	T-Cal: An Optimal Test for the Calibration of Predictive Models	dh7401/T-Cal	True	2023	No License	False	False	True
JMLR	cachelack	Topological-Hidden-Markov-Model	R		False	False	False	True	False	True	True	-1.0	8aceacd6d36f75fa7ddfffa8fa156c5dd093e567	main	2023-01-01	markdown	jmlr:24/22-0685	Topological Hidden Markov Models	cachelack/Topological-Hidden-Markov-Model	True	2023	No License	False	False	False
JMLR	stan-dev	example-models	HTML		False	False	False	True	False	False	False	-1.0	e5b7d9e2e9ecc375805c7e49e4a4d4c1882b5e3b	master	2023-01-01	markdown	jmlr:24/22-0907	A Bayesian Bradley-Terry model to compare multiple ML algorithms on multiple data sets	stan-dev/example-models	True	2023	No License	False	False	False
JMLR	Ehsan-Mokhtarian	cyclic_experiment_design	MATLAB	MIT	False	False	False	True	False	True	True	-1.0	48bfbbe53ffb48e42841b72ff7474456e4d6ca4d	main	2023-01-01	markdown	jmlr:24/22-1425	A Unified Experiment Design Approach for Cyclic and Acyclic Causal Models	Ehsan-Mokhtarian/cyclic_experiment_design	True	2023	Present	True	False	False
JMLR	rowanz	grover	Python	Apache-2.0	False	False	False	True	False	False	False	-1.0	f59a206a8722357c351eae9e937b9f7a53bfda61	master	2023-01-01	markdown	jmlr:24/23-0023	MAUVE Scores for Generative Models: Theory and Practice	rowanz/grover	True	2023	Present	True	False	True
JMLR	ari-holtzman	degen	HTML	GPL-3.0	False	True	False	True	False	False	False	-1.0	0acfd2d0ba8484e24e9c5241f75f34be15ef2609	master	2023-01-01	markdown	jmlr:24/23-0023	MAUVE Scores for Generative Models: Theory and Practice	ari-holtzman/degen	True	2023	Present	True	False	True
JMLR	openai	gpt-2-output-dataset	Python	MIT	False	True	False	True	False	False	False	-1.0	b76f67c651fea691b37abe01a6de762bc43330e7	master	2023-01-01	markdown	jmlr:24/23-0023	MAUVE Scores for Generative Models: Theory and Practice	openai/gpt-2-output-dataset	True	2023	Present	True	False	True
JMLR	EchoStatements	Decompose	Jupyter Notebook	MIT	False	True	True	True	False	False	False	8.0	27cc3a414e1d748d4194963eef4cbf7bf1d6de0e	main	2023-01-01	markdown	jmlr:24/23-0041	A Unified Theory of Diversity in Ensemble Learning	EchoStatements/Decompose	True	2023	Present	True	True	False
JMLR	scikit-image	scikit-image	Python	Unknown	False	True	True	True	False	False	True	0.0	42bb07e1c881cd2e85f13b309b8c4ed07d0cf30d	main	2023-01-01	markdown	jmlr:24/23-0042	Attribution-based Explanations that Provide Recourse Cannot be Robust	scikit-image/scikit-image	True	2023	Unknown	False	False	False
JMLR	marcotcr	lime	JavaScript	BSD-2-Clause	False	True	True	True	False	False	False	7.0	fd7eb2e6f760619c29fca0187c07b82157601b32	master	2023-01-01	markdown	jmlr:24/23-0042	Attribution-based Explanations that Provide Recourse Cannot be Robust	marcotcr/lime	True	2023	Present	True	True	False
JMLR	fdalvi	NeuroX	Python	BSD-3-Clause	False	True	True	True	False	False	False	9.0	a9ac7cd90be89d72c5ed55d963e2843f039303fc	master	2023-01-01	markdown	jmlr:24/23-0074	Discovering Salient Neurons in deep NLP models	fdalvi/NeuroX	True	2023	Present	True	True	True
JMLR	nelson-liu	contextual-repr-analysis	Python		False	True	True	True	False	False	False	-1.0	1550abe0f2cad8586ac891e44dc2c5256d7d0685	master	2023-01-01	markdown	jmlr:24/23-0074	Discovering Salient Neurons in deep NLP models	nelson-liu/contextual-repr-analysis	True	2023	No License	False	False	True
JMLR	ContinualAI	avalanche	Python	MIT	False	True	False	True	False	False	False	5.0	eb075be393e1f458b2c352514ff6c17b5a2c0f4e	master	2023-01-01	markdown	jmlr:24/23-0130	Avalanche: A PyTorch Library for Deep Continual Learning	ContinualAI/avalanche	True	2023	Present	True	True	False
JMLR	gablabc	Partial_Order_in_Chaos	Python		False	True	False	True	False	False	False	0.0	5970e0e2d8b3d3a4aac2e3b5ddf976dde572b9a7	master	2023-01-01	markdown	jmlr:24/23-0149	Partial Order in Chaos: Consensus on Feature Attributions in the Rashomon Set	gablabc/Partial_Order_in_Chaos	True	2023	No License	False	False	False
JMLR	JeffNaef	drfinference	R		False	False	False	True	False	True	True	-1.0	874156b191d77b212c835cdf6f2ad9718a1ed9d2	main	2023-01-01	markdown	jmlr:24/23-0185	Confidence and Uncertainty Assessment for Distributional Random Forests	JeffNaef/drfinference	True	2023	No License	False	False	False
JMLR	metaopt	torchopt	Python	Apache-2.0	False	True	True	True	False	True	False	10.0	960fb0aa53f27bad1af0bdf018b5ad4be077949a	main	2023-01-01	markdown	jmlr:24/23-0191	TorchOpt: An Efficient Library for Differentiable Optimization	metaopt/torchopt	True	2023	Present	True	True	False
JMLR															2023-01-01		jmlr:24/23-0207	LapGym - An Open Source Framework for Reinforcement Learning in Robot-Assisted Laparoscopic Surgery	ScheiklP/lap_gym	True	2023	No License	False		False
JMLR	yang-song	score_sde_pytorch	Jupyter Notebook	Apache-2.0	False	True	False	True	False	False	False	-1.0	cb1f359f4aadf0ff9a5e122fe8fffc9451fd6e44	main	2023-01-01	markdown	jmlr:24/23-0527	Diffusion Bridge Mixture Transports, Schrödinger Bridge Problems and Generative Modeling	yang-song/score_sde_pytorch	True	2023	Present	True	False	True
JMLR	stepelu	idbm-pytorch	Python	MIT	False	True	False	True	False	False	False	-1.0	addae9837bee0b2161082b6bca3cd99f1a41b39b	main	2023-01-01	markdown	jmlr:24/23-0527	Diffusion Bridge Mixture Transports, Schrödinger Bridge Problems and Generative Modeling	stepelu/idbm-pytorch	True	2023	Present	True	False	False
JMLR	Zhou198	GPS	Jupyter Notebook		False	False	False	True	False	False	False	-1.0	313f7208cd8ec05ba2238254bd56177a6a82684b	main	2023-01-01	markdown	jmlr:24/23-0712	Set-valued Classification with Out-of-distribution Detection for Many Classes	Zhou198/GPS	True	2023	No License	False	False	True
JMLR	google	jax	Python	Apache-2.0	False	True	True	True	False	False	False	9.0	3ea7a5dac2f1188e79b6c3306fb07d74485d310f	main	2023-01-01	markdown	jmlr:24/23-0795	Scaling Up Models and Data with t5x and seqio	google/jax	True	2023	Present	True	True	True
JMLR	google	gin-config	Python	Apache-2.0	False	True	False	True	False	False	False	7.0	339d27499e656fbd058fad3492b3d05396bd1484	master	2023-01-01	markdown	jmlr:24/23-0795	Scaling Up Models and Data with t5x and seqio	google/gin-config	True	2023	Present	True	True	False
JMLR	google	tensorstore	C++	Unknown	False	True	False	True	False	False	False	8.0	cec6faa630c7ddeedd7116a0cacc1953c6401abf	master	2023-01-01	markdown	jmlr:24/23-0795	Scaling Up Models and Data with t5x and seqio	google/tensorstore	True	2023	Unknown	False	True	True
